Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1983147072,nba,2020/02/05,50/50 League ($2 - Top 50% Win) (Main),$60k,358.40,,25,100,Tournament,2,2.40,https://www.fanduel.com/entry/BOCNKMKFW,
S1983147024,nba,2020/02/05,50/50 League ($2 - Top 50% Win) (Main),$60k,358.40,,19,100,Tournament,2,2.45,https://www.fanduel.com/entry/APMYZLPCI,
S1983146992,nba,2020/02/05,50/50 League ($2 - Top 50% Win) (Main),$60k,358.40,,20,100,Tournament,2,2.28,https://www.fanduel.com/entry/EIVJRJODC,
S1983146923,nba,2020/02/05,50/50 League ($2 - Top 50% Win) (Main),$60k,358.40,,20,100,Tournament,2,2.48,https://www.fanduel.com/entry/EHFRFUJFK,
S1983146876,nba,2020/02/05,50/50 League ($2 - Top 50% Win) (Main),$60k,358.40,,17,100,Tournament,2,2.55,https://www.fanduel.com/entry/BXSUEWCQI,
S1983146819,nba,2020/02/05,50/50 League ($2 - Top 50% Win) (Main),$60k,358.40,,19,100,Tournament,2,2.88,https://www.fanduel.com/entry/AYPIHHONO,
S1983146751,nba,2020/02/05,50/50 League ($5 - Top 50% Win) (Main),$60k,358.40,,21,100,Tournament,5,6.43,https://www.fanduel.com/entry/DNLGFFWEI,
S1983146673,nba,2020/02/05,50/50 League ($5 - Top 50% Win) (Main),$60k,358.40,,23,100,Tournament,5,6.15,https://www.fanduel.com/entry/DYRFKXHPG,
S1982807812,nba,2020/02/05,$15K Wed NBA Dribbler (Single Entry),$60k,378.10,,828,17857,Tournament,1,3.00,https://www.fanduel.com/entry/FEFNPVXNH,
S1982807786,nba,2020/02/05,$6K Wed NBA Swat (3 Entries Max),$60k,383.90,,310,7142,Tournament,1,4.00,https://www.fanduel.com/entry/BDYJOTUSR,
S1982807790,nba,2020/02/05,$6K Wed NBA Swat (3 Entries Max),$60k,374.10,,635,7142,Tournament,1,2.50,https://www.fanduel.com/entry/BDKMCCIUV,
S1982807791,nba,2020/02/05,$6K Wed NBA Swat (3 Entries Max),$60k,357.80,,1438,7142,Tournament,1,2.00,https://www.fanduel.com/entry/BCWOPKWWZ,
S1982807744,nba,2020/02/05,NBA Daily Free Play,$60k,358.40,,3710,31298,Tournament,0,0,https://www.fanduel.com/entry/ERJVXLLPT,
S1982684538,nba,2020/02/05,$35K Wed NBA Block (Single Entry Series Pres. by RotoGrinders),$60k,358.40,,2510,13888,Tournament,3,6.00,https://www.fanduel.com/entry/EEAGOJDHF,
S1982532462,nba,2020/02/04,50/50 League ($5 - Top 50% Win) (Main),$60k,345.70,,22,100,Tournament,5,9.00,https://www.fanduel.com/entry/DYREOGEAK,
S1982532348,nba,2020/02/04,50/50 League ($5 - Top 50% Win) (Main),$60k,345.70,,27,100,Tournament,5,9.00,https://www.fanduel.com/entry/AIOEUFFOC,
S1982532122,nba,2020/02/04,50/50 League ($1 - Top 50% Win) (Main),$60k,345.70,,24,100,Tournament,1,1.80,https://www.fanduel.com/entry/BPEHNALOC,
S1982531871,nba,2020/02/04,50/50 League ($1 - Top 50% Win) (Main),$60k,345.70,,25,100,Tournament,1,1.80,https://www.fanduel.com/entry/CNFYLRGRA,
S1982531720,nba,2020/02/04,50/50 League ($1 - Top 50% Win) (Main),$60k,345.70,,22,100,Tournament,1,1.80,https://www.fanduel.com/entry/CQZGWFTDI,
S1982531545,nba,2020/02/04,50/50 League ($2 - Top 50% Win) (Main),$60k,345.70,,30,100,Tournament,2,3.60,https://www.fanduel.com/entry/CXYAFCKZY,
S1982531428,nba,2020/02/04,50/50 League ($2 - Top 50% Win) (Main),$60k,345.70,,30,100,Tournament,2,3.60,https://www.fanduel.com/entry/AIAHICRKS,
S1982531281,nba,2020/02/04,50/50 League ($2 - Top 50% Win) (Main),$60k,345.70,,26,100,Tournament,2,3.60,https://www.fanduel.com/entry/AJPZUDBEG,
S1982531195,nba,2020/02/04,50/50 League ($2 - Top 50% Win) (Main),$60k,345.70,,28,100,Tournament,2,3.60,https://www.fanduel.com/entry/FFHHHUATM,
S1982531121,nba,2020/02/04,50/50 League ($2 - Top 50% Win) (Main),$60k,345.70,,22,100,Tournament,2,3.60,https://www.fanduel.com/entry/BWDAWIIGO,
S1982530993,nba,2020/02/04,50/50 League ($2 - Top 50% Win) (Main),$60k,345.70,,27,100,Tournament,2,3.60,https://www.fanduel.com/entry/AVJWMTKKG,
S1981630358,nba,2020/02/04,$7K Tue NBA Swat (3 Entries Max),$60k,315.60,,2702,8333,Tournament,1,0,https://www.fanduel.com/entry/CVGNVZRYT,
S1981630359,nba,2020/02/04,$7K Tue NBA Swat (3 Entries Max),$60k,310.20,,3139,8333,Tournament,1,0,https://www.fanduel.com/entry/CYZWGRXJR,
S1981630360,nba,2020/02/04,$7K Tue NBA Swat (3 Entries Max),$60k,371.90,,62,8333,Tournament,1,6.00,https://www.fanduel.com/entry/CYLYUALLV,
S1981630327,nba,2020/02/04,$15K Tue NBA Dribbler (Single Entry),$60k,329.80,,2378,17857,Tournament,1,2.00,https://www.fanduel.com/entry/BZWKJHCFN,
S1981630293,nba,2020/02/04,NBA Daily Free Play,$60k,345.70,,1594,31294,Tournament,0,0,https://www.fanduel.com/entry/BAFAZBCEX,
S1981630165,nba,2020/02/04,$40K Tue NBA Block (Single Entry Series Pres. by RotoGrinders),$60k,345.70,,1024,15873,Tournament,3,7.00,https://www.fanduel.com/entry/DJRYADBSP,
S1981318914,nba,2020/02/03,50/50 League ($1 - Top 50% Win) (Main),$60k,316.90,,66,100,Tournament,1,0,https://www.fanduel.com/entry/EYWKUBXNO,
S1981318837,nba,2020/02/03,50/50 League ($1 - Top 50% Win) (Main),$60k,316.90,,65,100,Tournament,1,0,https://www.fanduel.com/entry/CVUJTUMGI,
S1981318798,nba,2020/02/03,50/50 League ($1 - Top 50% Win) (Main),$60k,316.90,,66,100,Tournament,1,0,https://www.fanduel.com/entry/EHTNELNFW,
S1981318747,nba,2020/02/03,50/50 League ($2 - Top 50% Win) (Main),$60k,316.90,,64,100,Tournament,2,0,https://www.fanduel.com/entry/EPUBMNJZO,
S1981318658,nba,2020/02/03,50/50 League ($1 - Top 50% Win) (Main),$60k,316.90,,31,50,50 player league,1,0,https://www.fanduel.com/entry/ECYJZKXCU,
S1981318570,nba,2020/02/03,50/50 League ($2 - Top 50% Win) (Main),$60k,316.90,,62,100,Tournament,2,0,https://www.fanduel.com/entry/EWSVAGWBC,
S1981318511,nba,2020/02/03,50/50 League ($2 - Top 50% Win) (Main),$60k,316.90,,61,100,Tournament,2,0,https://www.fanduel.com/entry/BLKYQDHWU,
S1981318430,nba,2020/02/03,50/50 League ($2 - Top 50% Win) (Main),$60k,316.90,,64,100,Tournament,2,0,https://www.fanduel.com/entry/BRVUMBBYI,
S1981318342,nba,2020/02/03,50/50 League ($2 - Top 50% Win) (Main),$60k,316.90,,61,100,Tournament,2,0,https://www.fanduel.com/entry/ARQNPWGSY,
S1981318284,nba,2020/02/03,50/50 League ($2 - Top 50% Win) (Main),$60k,316.90,,62,100,Tournament,2,0,https://www.fanduel.com/entry/BVBFKNAHG,
S1981318142,nba,2020/02/03,50/50 League ($5 - Top 50% Win) (Main),$60k,316.90,,61,100,Tournament,5,0,https://www.fanduel.com/entry/DRSKTPSTG,
S1981318033,nba,2020/02/03,50/50 League ($5 - Top 50% Win) (Main),$60k,316.90,,67,100,Tournament,5,0,https://www.fanduel.com/entry/CIYSCNVXS,
S1981317926,nba,2020/02/03,50/50 League ($5 - Top 50% Win) (Main),$60k,316.90,,67,100,Tournament,5,0,https://www.fanduel.com/entry/EWSVAOHYI,
S1980116434,nba,2020/02/03,$5K Mon NBA Swat (3 Entries Max),$60k,337.20,,1467,5952,Tournament,1,2.00,https://www.fanduel.com/entry/AHMJQSENE,
S1980116438,nba,2020/02/03,$5K Mon NBA Swat (3 Entries Max),$60k,320.10,,2678,5952,Tournament,1,0,https://www.fanduel.com/entry/AGYMEASPI,
S1980116441,nba,2020/02/03,$5K Mon NBA Swat (3 Entries Max),$60k,323.60,,2425,5952,Tournament,1,0,https://www.fanduel.com/entry/ACDITZPIS,
S1980116242,nba,2020/02/03,$10K Mon NBA Dribbler (Single Entry),$60k,317.90,,4865,11904,Tournament,1,0,https://www.fanduel.com/entry/CTQUDOQLY,
S1980116156,nba,2020/02/03,NBA Daily Free Play,$60k,316.90,,12526,32382,Tournament,0,0,https://www.fanduel.com/entry/AOLCZSPIK,
S1980115857,nba,2020/02/03,$40K Mon NBA Block (Single Entry Series Pres. by RotoGrinders),$60k,316.90,,7411,15873,Tournament,3,0,https://www.fanduel.com/entry/DRSLCFLOW,
S1978799810,nba,2020/02/02,NBA Daily Free Play,$60k,366,,483,18156,Tournament,0,0,https://www.fanduel.com/entry/BRHWASHFV,
S1978799374,nba,2020/02/02,NBA Road to All-Star Free Play,$60k,366,,589,26203,Tournament,0,0,https://www.fanduel.com/entry/BYUMWKDYX,
S1978501563,nba,2020/02/01,50/50 League ($2 - Top 50% Win) (Main),$60k,302.30,,25,100,Tournament,2,3.60,https://www.fanduel.com/entry/EQHZEBQDZ,
S1978501438,nba,2020/02/01,50/50 League ($1 - Top 50% Win) (Main),$60k,302.30,,29,100,Tournament,1,1.80,https://www.fanduel.com/entry/ECYJZOQDB,
S1978501338,nba,2020/02/01,50/50 League ($1 - Top 50% Win) (Main),$60k,302.30,,25,100,Tournament,1,1.80,https://www.fanduel.com/entry/DLVMKFRSP,
S1978501297,nba,2020/02/01,50/50 League ($1 - Top 50% Win) (Main),$60k,302.30,,25,100,Tournament,1,1.80,https://www.fanduel.com/entry/EVDCONYGL,
S1978501256,nba,2020/02/01,50/50 League ($2 - Top 50% Win) (Main),$60k,302.30,,26,100,Tournament,2,3.60,https://www.fanduel.com/entry/DNLEWCINN,
S1978501201,nba,2020/02/01,50/50 League ($2 - Top 50% Win) (Main),$60k,302.30,,30,100,Tournament,2,3.60,https://www.fanduel.com/entry/DUXVRMTJJ,
S1978501145,nba,2020/02/01,50/50 League ($2 - Top 50% Win) (Main),$60k,302.30,,30,100,Tournament,2,3.60,https://www.fanduel.com/entry/BTZKLLOKL,
S1978501086,nba,2020/02/01,50/50 League ($2 - Top 50% Win) (Main),$60k,302.30,,29,100,Tournament,2,3.60,https://www.fanduel.com/entry/DCTDCREEP,
S1978501050,nba,2020/02/01,50/50 League ($2 - Top 50% Win) (Main),$60k,302.30,,29,100,Tournament,2,3.60,https://www.fanduel.com/entry/DAPNDZINF,
S1978500968,nba,2020/02/01,50/50 League ($5 - Top 50% Win) (Main),$60k,302.30,,31,100,Tournament,5,9.00,https://www.fanduel.com/entry/CVGMHRYEP,
S1977944421,epl,2020/02/01,$12K Sat EPL Wonder Strike ($2K to 1st),$0k,155.50,,972,3420,Tournament,4,0,https://www.fanduel.com/entry/CMRZUEDMM,
S1977698414,nba,2020/02/01,$11K Sat NBA Block (Single Entry),$60k,302.30,,1431,6547,Tournament,2,4.00,https://www.fanduel.com/entry/EBWPKCZPZ,
S1977698401,nba,2020/02/01,$6K Sat NBA Swat (3 Entries Max),$60k,293.10,,2332,7142,Tournament,1,0,https://www.fanduel.com/entry/FETJRYOHV,
S1977698402,nba,2020/02/01,$6K Sat NBA Swat (3 Entries Max),$60k,273.50,,4034,7142,Tournament,1,0,https://www.fanduel.com/entry/FEFMFHCJZ,
S1977698399,nba,2020/02/01,$6K Sat NBA Swat (3 Entries Max),$60k,270.10,,4435,7142,Tournament,1,0,https://www.fanduel.com/entry/EBIRXAIWH,
S1977698373,nba,2020/02/01,$10K Sat NBA Dribbler (Single Entry),$60k,277.20,,5751,11904,Tournament,1,0,https://www.fanduel.com/entry/AQAVMWURZ,
S1977698355,nba,2020/02/01,NBA Daily Free Play,$60k,302.30,,5372,27073,Tournament,0,0,https://www.fanduel.com/entry/ESZMZLYAL,
S1977698318,nba,2020/02/01,NBA Road to All-Star Free Play,$60k,302.30,,7292,38759,Tournament,0,0,https://www.fanduel.com/entry/EWSVKEDLJ,
S1977575200,nba,2020/01/31,100-Player League ($2 - Top 12 Win),$60k,315.60,,66,100,Tournament,2,0,https://www.fanduel.com/entry/EOEJLGRIJ,
S1977574641,nba,2020/01/31,NBA Daily Free Play,$60k,315.60,,14921,29616,Tournament,0,0,https://www.fanduel.com/entry/CGVCIWNMB,
S1977574349,nba,2020/01/31,NBA Road to All-Star Free Play,$60k,315.60,,20196,41467,Tournament,0,0,https://www.fanduel.com/entry/BVBFQCLHL,
S1976363977,nba,2020/01/30,NBA Road to All-Star Free Play,$60k,293.30,,24189,39742,Tournament,0,0,https://www.fanduel.com/entry/CPJNKVJYM,
S1975308997,nba,2020/01/29,50/50 League ($5 - Top 50% Win) (Main),$60k,274.40,,58,100,Tournament,5,0,https://www.fanduel.com/entry/DVLSVHALS,
S1975308555,nba,2020/01/29,50/50 League ($1 - Top 50% Win) (Main),$60k,274.40,,66,100,Tournament,1,0,https://www.fanduel.com/entry/FCPTBEXFK,
S1975308401,nba,2020/01/29,50/50 League ($1 - Top 50% Win) (Main),$60k,274.40,,69,100,Tournament,1,0,https://www.fanduel.com/entry/DTICWWQRO,
S1975307911,nba,2020/01/29,50/50 League ($1 - Top 50% Win) (Main),$60k,274.40,,67,100,Tournament,1,0,https://www.fanduel.com/entry/DLVMBXKRO,
S1975307795,nba,2020/01/29,50/50 League ($2 - Top 50% Win) (Main),$60k,274.40,,71,100,Tournament,2,0,https://www.fanduel.com/entry/BNOOGQPNK,
S1975307654,nba,2020/01/29,50/50 League ($2 - Top 50% Win) (Main),$60k,274.40,,64,100,Tournament,2,0,https://www.fanduel.com/entry/DCTCUQJAU,
S1975307419,nba,2020/01/29,50/50 League ($2 - Top 50% Win) (Main),$60k,274.40,,66,100,Tournament,2,0,https://www.fanduel.com/entry/CFTGVTQPK,
S1975307226,nba,2020/01/29,50/50 League ($2 - Top 50% Win) (Main),$60k,274.40,,64,100,Tournament,2,0,https://www.fanduel.com/entry/EIHKOGKDS,
S1975307090,nba,2020/01/29,50/50 League ($2 - Top 50% Win) (Main),$60k,274.40,,68,100,Tournament,2,0,https://www.fanduel.com/entry/DWNNVMHZC,
S1975306959,nba,2020/01/29,50/50 League ($2 - Top 50% Win) (Main),$60k,274.40,,67,100,Tournament,2,0,https://www.fanduel.com/entry/CXKBYFFTO,
S1974376246,nba,2020/01/29,$6K Wed NBA Swat (3 Entries Max),$60k,262.80,,6268,7142,Tournament,1,0,https://www.fanduel.com/entry/BXEVJEVXU,
S1974376243,nba,2020/01/29,$6K Wed NBA Swat (3 Entries Max),$60k,282.80,,4916,7142,Tournament,1,0,https://www.fanduel.com/entry/DLHOXOFSG,
S1974376245,nba,2020/01/29,$6K Wed NBA Swat (3 Entries Max),$60k,248.30,,6786,7142,Tournament,1,0,https://www.fanduel.com/entry/DKFTYFHWO,
S1974376212,nba,2020/01/29,$11K Wed NBA Dribbler (Single Entry),$60k,260.40,,11717,13095,Tournament,1,0,https://www.fanduel.com/entry/EIHKWHFFA,
S1974376202,nba,2020/01/29,NBA Daily Free Play,$60k,274.40,,21865,28439,Tournament,0,0,https://www.fanduel.com/entry/BHDSTBCKK,
S1974376187,nba,2020/01/29,$12K Wed NBA Block (Single Entry),$60k,274.40,,5547,7142,Tournament,2,0,https://www.fanduel.com/entry/AEUVXIBVY,
S1974376152,nba,2020/01/29,NBA Road to All-Star Free Play,$60k,274.40,,29741,38599,Tournament,0,0,https://www.fanduel.com/entry/EZKILXPMS,
S1974149947,nba,2020/01/28,50/50 League ($1 - Top 50% Win) (Main),$60k,328.30,,71,100,Tournament,1,0,https://www.fanduel.com/entry/DKTQMFKYK,
S1974149858,nba,2020/01/28,50/50 League ($1 - Top 50% Win) (Main),$60k,328.30,,80,100,Tournament,1,0,https://www.fanduel.com/entry/DQQOVPMAS,
S1974149783,nba,2020/01/28,50/50 League ($1 - Top 50% Win) (Main),$60k,328.30,,79,100,Tournament,1,0,https://www.fanduel.com/entry/CSBAKOQXE,
S1974149699,nba,2020/01/28,50/50 League ($2 - Top 50% Win) (Main),$60k,328.30,,76,100,Tournament,2,0,https://www.fanduel.com/entry/BJHHSXWHE,
S1974149586,nba,2020/01/28,50/50 League ($2 - Top 50% Win) (Main),$60k,328.30,,76,100,Tournament,2,0,https://www.fanduel.com/entry/EQVVSJFAO,
S1974149504,nba,2020/01/28,50/50 League ($2 - Top 50% Win) (Main),$60k,328.30,,83,100,Tournament,2,0,https://www.fanduel.com/entry/BUNGZLRJU,
S1974149366,nba,2020/01/28,50/50 League ($2 - Top 50% Win) (Main),$60k,328.30,,82,100,Tournament,2,0,https://www.fanduel.com/entry/AJPYIZIDU,
S1974149308,nba,2020/01/28,50/50 League ($2 - Top 50% Win) (Main),$60k,328.30,,79,100,Tournament,2,0,https://www.fanduel.com/entry/CCNVHNODM,
S1974149228,nba,2020/01/28,50/50 League ($2 - Top 50% Win) (Main),$60k,328.30,,81,100,Tournament,2,0,https://www.fanduel.com/entry/DVLSFUIFY,
S1974149087,nba,2020/01/28,50/50 League ($5 - Top 50% Win) (Main),$60k,328.30,,84,100,Tournament,5,0,https://www.fanduel.com/entry/BKXAFFRXY,
S1974149000,nba,2020/01/28,50/50 League ($5 - Top 50% Win) (Main),$60k,328.30,,77,100,Tournament,5,0,https://www.fanduel.com/entry/BCIOKXOCG,
S1973360783,nba,2020/01/28,$6K Tue NBA Swat (3 Entries Max),$60k,333,,3107,7142,Tournament,1,0,https://www.fanduel.com/entry/EGRRSBHFY,
S1973360784,nba,2020/01/28,$6K Tue NBA Swat (3 Entries Max),$60k,272.70,,6270,7142,Tournament,1,0,https://www.fanduel.com/entry/EGDUFJVIC,
S1973360785,nba,2020/01/28,$6K Tue NBA Swat (3 Entries Max),$60k,288.90,,5575,7142,Tournament,1,0,https://www.fanduel.com/entry/EFPWSSJKG,
S1973360751,nba,2020/01/28,$12K Tue NBA Block (Single Entry),$60k,328.30,,3436,7142,Tournament,2,0,https://www.fanduel.com/entry/CQLIEWIVM,
S1973360733,nba,2020/01/28,$12K Tue NBA Dribbler (Single Entry),$60k,256.60,,13147,14285,Tournament,1,0,https://www.fanduel.com/entry/CYLWNBYNU,
S1973360702,nba,2020/01/28,NBA Daily Free Play,$60k,328.30,,9220,27727,Tournament,0,0,https://www.fanduel.com/entry/BJHHZFXZA,
S1973360626,nba,2020/01/28,NBA Road to All-Star Free Play,$60k,328.30,,11770,38698,Tournament,0,0,https://www.fanduel.com/entry/BGPUOECHA,
S1972586549,nba,2020/01/27,50/50 League ($1 - Top 50% Win) (Main),$60k,382.40,,17,100,Tournament,1,1.80,https://www.fanduel.com/entry/AEUWEXRWJ,
S1972586508,nba,2020/01/27,50/50 League ($1 - Top 50% Win) (Main),$60k,382.40,,14,100,Tournament,1,1.80,https://www.fanduel.com/entry/FGWZOTXKJ,
S1972586492,nba,2020/01/27,50/50 League ($1 - Top 50% Win) (Main),$60k,382.40,,13,100,Tournament,1,1.80,https://www.fanduel.com/entry/ECYKHEGAZ,
S1972586400,nba,2020/01/27,50/50 League ($2 - Top 50% Win) (Main),$60k,382.40,,14,100,Tournament,2,3.60,https://www.fanduel.com/entry/AJCCCHJFD,
S1972586362,nba,2020/01/27,50/50 League ($2 - Top 50% Win) (Main),$60k,382.40,,13,100,Tournament,2,3.60,https://www.fanduel.com/entry/AANQHCVRT,
S1972586321,nba,2020/01/27,50/50 League ($2 - Top 50% Win) (Main),$60k,382.40,,13,100,Tournament,2,3.60,https://www.fanduel.com/entry/EOEJNGWHT,
S1972586293,nba,2020/01/27,50/50 League ($2 - Top 50% Win) (Main),$60k,382.40,,17,100,Tournament,2,3.60,https://www.fanduel.com/entry/EQVWYEZBD,
S1972586252,nba,2020/01/27,50/50 League ($2 - Top 50% Win) (Main),$60k,382.40,,15,100,Tournament,2,3.60,https://www.fanduel.com/entry/FGWZOISON,
S1972586214,nba,2020/01/27,50/50 League ($2 - Top 50% Win) (Main),$60k,382.40,,17,100,Tournament,2,3.60,https://www.fanduel.com/entry/BJHIZEVDP,
S1972586145,nba,2020/01/27,50/50 League ($5 - Top 50% Win) (Main),$60k,382.40,,12,100,Tournament,5,9.00,https://www.fanduel.com/entry/CTQUCSGON,
S1972586088,nba,2020/01/27,50/50 League ($5 - Top 50% Win) (Main),$60k,382.40,,16,100,Tournament,5,9.00,https://www.fanduel.com/entry/BPEHIOWFX,
S1972353450,nba,2020/01/27,$6K Mon NBA Swat (3 Entries Max),$60k,300.30,,5896,7142,Tournament,1,0,https://www.fanduel.com/entry/CQLITBMKB,
S1972353452,nba,2020/01/27,$6K Mon NBA Swat (3 Entries Max),$60k,348.20,,2975,7142,Tournament,1,0,https://www.fanduel.com/entry/CPXLGKAMF,
S1972353453,nba,2020/01/27,$6K Mon NBA Swat (3 Entries Max),$60k,285.30,,6468,7142,Tournament,1,0,https://www.fanduel.com/entry/CPJNTSOOJ,
S1972353434,nba,2020/01/27,$12K Mon NBA Block (Single Entry),$60k,382.40,,705,7142,Tournament,2,5.00,https://www.fanduel.com/entry/CFFJMNRHL,
S1972353420,nba,2020/01/27,$12K Mon NBA Dribbler (Single Entry),$60k,329.80,,8072,14285,Tournament,1,0,https://www.fanduel.com/entry/AUIAWQFVX,
S1972353403,nba,2020/01/27,NBA Daily Free Play,$60k,382.40,,1959,27390,Tournament,0,0,https://www.fanduel.com/entry/BKJDMTZJH,
S1972353343,nba,2020/01/27,NBA Road to All-Star Free Play,$60k,382.40,,2699,40164,Tournament,0,0,https://www.fanduel.com/entry/BRVUIEKFD,
S1971329621,nba,2020/01/26,NBA tournament,$60k,,,0,,Cancelled,2,0,https://www.fanduel.com/entry/DYRDKOICZ, voided
S1971329589,nba,2020/01/26,NBA tournament,$60k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/CUEQQHEVT, voided
S1971329591,nba,2020/01/26,NBA tournament,$60k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/CTQTDPSXX, voided
S1971329594,nba,2020/01/26,$9K Sun NBA Swat (3 Entries Max),$60k,331.90,,5206,10369,Tournament,1,0,https://www.fanduel.com/entry/CTCVQYHAB,
S1971329520,nba,2020/01/26,NBA Daily Free Play,$60k,331.90,,11641,24767,Tournament,0,0,https://www.fanduel.com/entry/BKXALYYHX,
S1971329511,nba,2020/01/26,NBA tournament,$60k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/CXKBOHYIV, voided
S1971329467,nba,2020/01/26,NBA Road to All-Star Free Play,$60k,331.90,,14674,31846,Tournament,0,0,https://www.fanduel.com/entry/EIVHQWVSF,
S1971080933,nba,2020/01/25,50/50 League ($1 - Top 50% Win) (Main),$60k,347.30,,35,100,Tournament,1,1.80,https://www.fanduel.com/entry/EZKISUOUY,
S1971080865,nba,2020/01/25,50/50 League ($1 - Top 50% Win) (Main),$60k,347.30,,36,100,Tournament,1,1.80,https://www.fanduel.com/entry/CRNEDEBGI,
S1971080805,nba,2020/01/25,50/50 League ($2 - Top 50% Win) (Main),$60k,347.30,,42,100,Tournament,2,3.60,https://www.fanduel.com/entry/DBRIKFFOQ,
S1971080734,nba,2020/01/25,50/50 League ($2 - Top 50% Win) (Main),$60k,347.30,,38,100,Tournament,2,3.60,https://www.fanduel.com/entry/EFCAFHDYU,
S1971080592,nba,2020/01/25,50/50 League ($1 - Top 50% Win) (Main),$60k,347.30,,36,100,Tournament,1,1.80,https://www.fanduel.com/entry/EFCAEVZCY,
S1971080491,nba,2020/01/25,50/50 League ($2 - Top 50% Win) (Main),$60k,347.30,,44,100,Tournament,2,3.60,https://www.fanduel.com/entry/EXGSTZAEY,
S1971080407,nba,2020/01/25,50/50 League ($2 - Top 50% Win) (Main),$60k,347.30,,44,100,Tournament,2,3.60,https://www.fanduel.com/entry/ARCQJQPGQ,
S1971080341,nba,2020/01/25,50/50 League ($2 - Top 50% Win) (Main),$60k,347.30,,41,100,Tournament,2,3.60,https://www.fanduel.com/entry/ABBNTMVTG,
S1971080284,nba,2020/01/25,50/50 League ($2 - Top 50% Win) (Main),$60k,347.30,,44,100,Tournament,2,3.60,https://www.fanduel.com/entry/CIYSISEMA,
S1971080110,nba,2020/01/25,50/50 League ($5 - Top 50% Win) (Main),$60k,347.30,,46,100,Tournament,5,9.00,https://www.fanduel.com/entry/EGRSROZPO,
S1971079976,nba,2020/01/25,50/50 League ($5 - Top 50% Win) (Main),$60k,347.30,,46,100,Tournament,5,9.00,https://www.fanduel.com/entry/ENQMAHYNO,
S1970958530,cbb,2020/01/26,$100 CBB Mini Press (Single Entry),$50k,221.30,,13,114,Tournament,1,3.00,https://www.fanduel.com/entry/CKOKUDQLE,
S1970958368,cbb,2020/01/26,$500 Sun CBB Bank Shot (Single Entry_ Late Swap),$50k,221.30,,47,297,Tournament,2,4.00,https://www.fanduel.com/entry/CBZYVGEHU,
S1970943561,cbb,2020/01/25,$300 Sat CBB Bank Shot (Single Entry),$50k,131.20,,178,178,Tournament,2,0,https://www.fanduel.com/entry/BRHWDOVYX,
S1970815752,nba,2020/01/25,$11K Sat NBA Block (Single Entry),$60k,347.30,,1333,6547,Tournament,2,4.00,https://www.fanduel.com/entry/EBIQQIEUN,
S1970815708,nba,2020/01/25,$7K Sat NBA Swat (3 Entries Max),$60k,351.90,,1494,8333,Tournament,1,2.00,https://www.fanduel.com/entry/BNOOXSICQ,
S1970815710,nba,2020/01/25,$7K Sat NBA Swat (3 Entries Max),$60k,338.70,,2457,8333,Tournament,1,0,https://www.fanduel.com/entry/BNARLAWEU,
S1970815713,nba,2020/01/25,$7K Sat NBA Swat (3 Entries Max),$60k,297.40,,6096,8333,Tournament,1,0,https://www.fanduel.com/entry/BQTZVTBPS,
S1970815607,nba,2020/01/25,$10K Sat NBA Dribbler (Single Entry),$60k,345,,2211,11904,Tournament,1,2.00,https://www.fanduel.com/entry/AMVKODKGI,
S1970815572,nba,2020/01/25,NBA Daily Free Play,$60k,347.30,,4250,26918,Tournament,0,0,https://www.fanduel.com/entry/AKDXCUCRC,
S1970814512,nba,2020/01/25,NBA Road to All-Star Free Play,$60k,347.30,,5159,35104,Tournament,0,0,https://www.fanduel.com/entry/EZYFBMSWR,
S1970276134,nba,2020/01/24,50/50 League ($1 - Top 50% Win) (Main),$60k,311.90,,54,100,Tournament,1,0,https://www.fanduel.com/entry/BBURCRRLD,
S1970275650,nba,2020/01/24,50/50 League ($1 - Top 50% Win) (Main),$60k,311.90,,60,100,Tournament,1,0,https://www.fanduel.com/entry/EAGVVDKKZ,
S1970275529,nba,2020/01/24,50/50 League ($1 - Top 50% Win) (Main),$60k,311.90,,62,100,Tournament,1,0,https://www.fanduel.com/entry/EXGRTWJXT,
S1970275351,nba,2020/01/24,50/50 League ($2 - Top 50% Win) (Main),$60k,311.90,,61,100,Tournament,2,0,https://www.fanduel.com/entry/ELMVBCHTD,
S1970275130,nba,2020/01/24,50/50 League ($2 - Top 50% Win) (Main),$60k,311.90,,53,100,Tournament,2,0,https://www.fanduel.com/entry/FBNXRNNDT,
S1970274926,nba,2020/01/24,50/50 League ($2 - Top 50% Win) (Main),$60k,311.90,,55,100,Tournament,2,0,https://www.fanduel.com/entry/DYDGBPUVT,
S1970274773,nba,2020/01/24,50/50 League ($2 - Top 50% Win) (Main),$60k,311.90,,57,100,Tournament,2,0,https://www.fanduel.com/entry/CWWEFJLBP,
S1970274581,nba,2020/01/24,50/50 League ($2 - Top 50% Win) (Main),$60k,311.90,,62,100,Tournament,2,0,https://www.fanduel.com/entry/EQVWDKHVP,
S1970274456,nba,2020/01/24,50/50 League ($2 - Top 50% Win) (Main),$60k,311.90,,65,100,Tournament,2,0,https://www.fanduel.com/entry/ALTOSKUSZ,
